"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250517","8호선","가락시장","6898","7043","20250520"
"20250517","3호선","가락시장","7468","7086","20250520"
"20250517","7호선","가산디지털단지","16574","15070","20250520"
"20250517","경부선","가산디지털단지","7618","9589","20250520"
"20250517","9호선","가양","17124","16541","20250520"
"20250517","우이신설선","가오리","3798","3570","20250520"
"20250517","경의선","가좌","5143","4837","20250520"
"20250517","분당선","가천대","7362","7248","20250520"
"20250517","경춘선","가평","2844","3137","20250520"
"20250517","경인선","간석","5075","4793","20250520"
"20250517","경춘선","갈매","2209","1855","20250520"
"20250517","2호선","강남","67146","66395","20250520"
"20250517","7호선","강남구청","11601","13075","20250520"
"20250517","분당선","강남구청","6338","7540","20250520"
"20250517","5호선","강동","15858","15193","20250520"
"20250517","8호선","강동구청","7655","7711","20250520"
"20250517","경의선","강매","2412","2127","20250520"
"20250517","2호선","강변(동서울터미널)","30578","29301","20250520"
"20250517","5호선","강일","5157","4450","20250520"
"20250517","경춘선","강촌","956","1067","20250520"
"20250517","5호선","개롱","5472","5527","20250520"
"20250517","경인선","개봉","21185","19604","20250520"
"20250517","분당선","개포동","3537","3471","20250520"
"20250517","9호선","개화","1760","1474","20250520"
"20250517","5호선","개화산","4571","4313","20250520"
"20250517","5호선","거여","8000","7457","20250520"
"20250517","7호선","건대입구","14097","14842","20250520"
"20250517","2호선","건대입구","42397","44386","20250520"
"20250517","공항철도 1호선","검암","5008","5284","20250520"
"20250517","경강선","경기광주","6794","6184","20250520"
"20250517","과천선","경마공원","12061","11921","20250520"
"20250517","3호선","경복궁(정부서울청사)","31875","34317","20250520"
"20250517","3호선","경찰병원","4834","4802","20250520"
"20250517","공항철도 1호선","계양","11134","10278","20250520"
"20250517","5호선","고덕","8725","8377","20250520"
"20250517","6호선","고려대(종암)","7853","7339","20250520"
"20250517","수인선","고색","3736","3646","20250520"
"20250517","9호선","고속터미널","19014","27500","20250520"
"20250517","7호선","고속터미널","19791","14293","20250520"
"20250517","3호선","고속터미널","64649","63305","20250520"
"20250517","안산선","고잔","7744","7673","20250520"
"20250517","경의선","곡산","562","531","20250520"
"20250517","경강선","곤지암","2457","2455","20250520"
"20250517","경의선","공덕","3977","2739","20250520"
"20250517","6호선","공덕","13149","13106","20250520"
"20250517","공항철도 1호선","공덕","2469","3594","20250520"
"20250517","5호선","공덕","9337","9591","20250520"
"20250517","7호선","공릉(서울과학기술대)","11488","10487","20250520"
"20250517","9호선","공항시장","2493","2544","20250520"
"20250517","공항철도 1호선","공항화물청사","1171","1819","20250520"
"20250517","과천선","과천","5687","5148","20250520"
"20250517","경부선","관악","6842","6495","20250520"
"20250517","신림선","관악산(서울대)","4114","4185","20250520"
"20250517","5호선","광나루(장신대)","11105","10653","20250520"
"20250517","경부선","광명","4129","3227","20250520"
"20250517","7호선","광명사거리","19153","19069","20250520"
"20250517","경원선","광운대","7023","6718","20250520"
"20250517","5호선","광화문(세종문화회관)","25747","26959","20250520"
"20250517","6호선","광흥창(서강)","7037","6478","20250520"
"20250517","3호선","교대(법원.검찰청)","12009","5928","20250520"
"20250517","2호선","교대(법원.검찰청)","19663","24769","20250520"
"20250517","경부선","구로","17168","17619","20250520"
"20250517","2호선","구로디지털단지","40770","39895","20250520"
"20250517","분당선","구룡","3301","3074","20250520"
"20250517","중앙선","구리","7644","8295","20250520"
"20250517","9호선","구반포","1637","1442","20250520"
"20250517","6호선","구산","7182","5483","20250520"
"20250517","분당선","구성","5849","5876","20250520"
"20250517","2호선","구의(광진구청)","21182","19958","20250520"
"20250517","경인선","구일","12983","18913","20250520"
"20250517","3호선","구파발","19476","19710","20250520"
"20250517","중앙선","국수","801","786","20250520"
"20250517","9호선","국회의사당","9926","10199","20250520"
"20250517","5호선","군자(능동)","11300","12323","20250520"
"20250517","7호선","군자(능동)","13335","10043","20250520"
"20250517","경부선","군포","4758","4356","20250520"
"20250517","경춘선","굴봉산","236","269","20250520"
"20250517","5호선","굽은다리(강동구민회관앞)","9035","8551","20250520"
"20250517","경춘선","금곡","1533","1443","20250520"
"20250517","경의선","금릉","4554","4437","20250520"
"20250517","경부선","금정","23825","23599","20250520"
"20250517","경부선","금천구청","9143","9066","20250520"
"20250517","경의선","금촌","6249","6078","20250520"
"20250517","3호선","금호","6809","6337","20250520"
"20250517","분당선","기흥","8617","7518","20250520"
"20250517","5호선","길동","8005","7915","20250520"
"20250517","4호선","길음","18470","17651","20250520"
"20250517","경춘선","김유정","795","962","20250520"
"20250517","9호선","김포공항","6040","10524","20250520"
"20250517","5호선","김포공항","11785","7899","20250520"
"20250517","공항철도 1호선","김포공항","8241","4804","20250520"
"20250517","서해선","김포공항","3279","4423","20250520"
"20250517","5호선","까치산","23554","22084","20250520"
"20250517","7호선","까치울","1","0","20250520"
"20250517","2호선","낙성대(강감찬)","25724","23597","20250520"
"20250517","7호선","남구로","9430","10010","20250520"
"20250517","수인선","남동인더스파크","1212","1205","20250520"
"20250517","3호선","남부터미널(예술의전당)","25959","25337","20250520"
"20250517","7호선","남성","9205","8682","20250520"
"20250517","경부선","남영","7742","8242","20250520"
"20250517","8호선","남위례","6159","6091","20250520"
"20250517","경춘선","남춘천","5140","5553","20250520"
"20250517","4호선","남태령","1458","819","20250520"
"20250517","8호선","남한산성입구(성남법원.검찰청)","10336","8864","20250520"
"20250517","7호선","내방","9828","9513","20250520"
"20250517","9호선","노들","4455","3931","20250520"
"20250517","경부선","노량진","9524","9388","20250520"
"20250517","9호선","노량진","25848","24699","20250520"
"20250517","4호선","노원","19437","21910","20250520"
"20250517","7호선","노원","18639","19445","20250520"
"20250517","3호선","녹번","12290","10725","20250520"
"20250517","6호선","녹사평(용산구청)","6438","7401","20250520"
"20250517","경원선","녹양","4088","3710","20250520"
"20250517","경원선","녹천","3756","3115","20250520"
"20250517","7호선","논현","12527","13890","20250520"
"20250517","경의선","능곡","4002","4008","20250520"
"20250517","8호선","단대오거리","9719","8829","20250520"
"20250517","수인선","달월","59","54","20250520"
"20250517","5호선","답십리","12608","11011","20250520"
"20250517","신림선","당곡","4284","3871","20250520"
"20250517","2호선","당산","16011","16583","20250520"
"20250517","9호선","당산","16023","14876","20250520"
"20250517","경부선","당정","4962","4496","20250520"
"20250517","일산선","대곡","9579","9695","20250520"
"20250517","과천선","대공원","10863","11393","20250520"
"20250517","7호선","대림(구로구청)","9309","9670","20250520"
"20250517","2호선","대림(구로구청)","21377","22164","20250520"
"20250517","분당선","대모산입구","4422","4118","20250520"
"20250517","경부선","대방","7384","8337","20250520"
"20250517","신림선","대방","3235","2134","20250520"
"20250517","경춘선","대성리","3400","4513","20250520"
"20250517","안산선","대야미","4862","4155","20250520"
"20250517","3호선","대청","7594","7047","20250520"
"20250517","3호선","대치","12326","10966","20250520"
"20250517","일산선","대화","10413","9674","20250520"
"20250517","6호선","대흥(서강대앞)","7665","7654","20250520"
"20250517","경원선","덕계","5498","4981","20250520"
"20250517","중앙선","덕소","5385","5357","20250520"
"20250517","경원선","덕정","5737","5212","20250520"
"20250517","3호선","도곡","4902","4911","20250520"
"20250517","분당선","도곡","6310","5758","20250520"
"20250517","중앙선","도농","8171","7671","20250520"
"20250517","2호선","도림천","1027","1163","20250520"
"20250517","경원선","도봉","5151","4782","20250520"
"20250517","경원선","도봉산","10302","7182","20250520"
"20250517","7호선","도봉산","7797","10295","20250520"
"20250517","중앙선","도심","1927","1731","20250520"
"20250517","경인선","도원","2538","2574","20250520"
"20250517","경인선","도화","3628","3324","20250520"
"20250517","3호선","독립문","8239","9500","20250520"
"20250517","6호선","독바위","2417","2665","20250520"
"20250517","경부선","독산","10866","10273","20250520"
"20250517","6호선","돌곶이","8637","7795","20250520"
"20250517","4호선","동대문","17388","18014","20250520"
"20250517","1호선","동대문","12845","12880","20250520"
"20250517","4호선","동대문역사문화공원(DDP)","18768","16027","20250520"
"20250517","5호선","동대문역사문화공원(DDP)","1639","1874","20250520"
"20250517","2호선","동대문역사문화공원(DDP)","15130","17860","20250520"
"20250517","3호선","동대입구","10567","12157","20250520"
"20250517","경원선","동두천","1614","1639","20250520"
"20250517","경원선","동두천중앙","2833","2730","20250520"
"20250517","1호선","동묘앞","14741","15502","20250520"
"20250517","6호선","동묘앞","11238","10498","20250520"
"20250517","경인선","동암","14581","14619","20250520"
"20250517","경인선","동인천","13788","13642","20250520"
"20250517","9호선","동작(현충원)","2178","1903","20250520"
"20250517","4호선","동작(현충원)","2161","2341","20250520"
"20250517","경부선","두정","8166","7990","20250520"
"20250517","5호선","둔촌동","10982","10689","20250520"
"20250517","9호선2~3단계","둔촌오륜","3314","3318","20250520"
"20250517","9호선","등촌","9275","8800","20250520"
"20250517","경의선","디지털미디어시티","2314","2234","20250520"
"20250517","공항철도 1호선","디지털미디어시티","8890","8156","20250520"
"20250517","6호선","디지털미디어시티","9773","10006","20250520"
"20250517","2호선","뚝섬","22624","22138","20250520"
"20250517","5호선","마곡","8942","9140","20250520"
"20250517","공항철도 1호선","마곡나루(서울식물원)","6020","6662","20250520"
"20250517","9호선","마곡나루(서울식물원)","11917","11680","20250520"
"20250517","일산선","마두","6222","6153","20250520"
